Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude
12,Basavanagudi,40,12.8718222,77.66985262
5,Malleshwaram,59,13.0612066,77.45814026
9,BTM Layout,36,12.9607388,77.72806725
4,Marathahalli,172,12.90024392,77.62027799
16,Malleshwaram,108,12.99814614,77.65522001
2,BTM Layout,31,12.97982082,77.63137594
16,Whitefield,170,12.95272708,77.74673948
16,Jayanagar,44,13.07635427,77.74588953
11,Whitefield,171,13.0373645,77.63296743
1,Marathahalli,43,12.88789822,77.65518899
15,Whitefield,175,12.99269366,77.63557095
4,Whitefield,134,12.87218598,77.54320428
18,Whitefield,93,12.91116349,77.50778407
17,Indiranagar,194,13.07746509,77.57082895
7,Marathahalli,86,12.96551998,77.65482705
18,Yelahanka,9,13.07302653,77.46679321
13,Whitefield,11,12.89149974,77.60429156
20,Whitefield,80,12.90133544,77.5725192
20,BTM Layout,109,12.93820618,77.60824545
10,Jayanagar,118,12.94158141,77.70806799
1,Whitefield,18,13.03631932,77.46428304
2,Yelahanka,153,12.99985264,77.67908721
17,Yelahanka,97,12.98831236,77.65007297
3,Jayanagar,186,13.00059388,77.51115439
17,Jayanagar,30,13.03304784,77.6702551
12,Marathahalli,115,13.07320416,77.59891158
12,Jayanagar,1,12.95368499,77.59430744
20,Basavanagudi,191,13.05073149,77.59492115
10,Marathahalli,97,12.97377422,77.73477022
7,Koramangala,113,13.03051956,77.73330935
10,Whitefield,79,13.06870595,77.72408241
18,Yelahanka,29,12.85805371,77.71602262
6,Koramangala,66,12.98665744,77.46127643
7,Whitefield,181,13.09734516,77.57017848
17,Yelahanka,105,12.9740561,77.71846312
12,Yelahanka,19,13.06607592,77.67653797
17,BTM Layout,66,12.89647496,77.58699794
18,Marathahalli,112,13.00107177,77.68197591
14,HSR Layout,180,13.06757649,77.51245575
11,BTM Layout,159,12.95788328,77.62993977
2,Koramangala,60,12.97168051,77.60989948
1,Malleshwaram,117,12.87050448,77.62206411
11,Marathahalli,68,12.86054302,77.66653863
2,Jayanagar,93,12.96717707,77.73494063
16,Malleshwaram,158,13.06086883,77.52920353
3,Koramangala,141,13.08283107,77.67741523
20,Whitefield,143,13.01466325,77.64354229
1,Indiranagar,148,13.05659965,77.65854352
20,HSR Layout,162,13.03371354,77.5786759
8,BTM Layout,148,13.02537146,77.73337358
19,Whitefield,50,13.04225827,77.59389687
1,Koramangala,89,12.97632574,77.48647754
5,Marathahalli,155,12.96448453,77.65420789
1,Koramangala,158,12.88978588,77.48866073
11,Malleshwaram,184,13.06095383,77.5468025
9,Indiranagar,193,12.86115347,77.5184017
5,Malleshwaram,99,12.91686103,77.61168032
2,Marathahalli,183,12.97997904,77.55425116
13,Yelahanka,113,13.09289953,77.49795597
18,Malleshwaram,107,13.04649324,77.68724431
12,Basavanagudi,24,12.94216781,77.59054749
14,Yelahanka,25,13.0284871,77.58633471
5,Jayanagar,181,13.08284235,77.71590889
10,Whitefield,11,12.98472086,77.61164731
20,Marathahalli,94,12.96548505,77.66296883
2,Koramangala,60,12.98824832,77.54841963
4,Jayanagar,175,12.92788251,77.61838685
12,Malleshwaram,153,13.0768372,77.66792441
11,Whitefield,25,13.04932045,77.5389416
4,Yelahanka,145,13.02637103,77.65656024
11,Basavanagudi,140,12.99727302,77.62062895
9,Yelahanka,123,13.09236869,77.58025795
10,BTM Layout,180,12.92442643,77.66389087
6,Marathahalli,11,12.92078379,77.54507131
15,Yelahanka,10,12.91053458,77.66435082
10,Indiranagar,81,13.035444,77.61533422
6,Marathahalli,188,13.04932141,77.52368116
1,BTM Layout,54,12.99927854,77.65048264
20,Marathahalli,109,13.01299593,77.71542932
4,Marathahalli,63,12.93724019,77.5430042
14,Basavanagudi,20,12.85993939,77.69369957
20,Basavanagudi,5,12.91340896,77.55083911
20,Koramangala,41,12.99607581,77.69633637
8,Yelahanka,118,13.05323317,77.46534531
11,Malleshwaram,63,13.04429874,77.45216459
15,Malleshwaram,184,12.89487184,77.48397862
19,Basavanagudi,32,12.86286155,77.71218284
8,Whitefield,27,13.06264001,77.61011656
13,Whitefield,68,12.86889731,77.62823039
18,Whitefield,105,12.94832782,77.70266164
17,Whitefield,176,12.87355641,77.46519374
6,Jayanagar,7,12.99101218,77.56613211
15,Malleshwaram,174,12.94083411,77.64292711
13,Whitefield,103,12.9006234,77.57140405
18,BTM Layout,112,12.99879192,77.45963906
11,Malleshwaram,146,12.94084795,77.6452831
13,Marathahalli,166,12.89169706,77.56742039
1,Yelahanka,103,13.0250216,77.4557627
18,Marathahalli,193,13.05920208,77.50115552
5,Malleshwaram,17,12.91843564,77.51527465
6,Koramangala,90,12.89660626,77.60318475
1,Indiranagar,115,12.86881297,77.50591247
7,Basavanagudi,86,12.98197553,77.55839818
4,Malleshwaram,103,13.05782342,77.67519973
9,HSR Layout,82,12.91269747,77.69231597
15,Whitefield,126,12.96515944,77.68862389
6,Indiranagar,38,12.89020086,77.65852486
17,Basavanagudi,92,12.95105021,77.61254369
20,Jayanagar,63,12.85386128,77.61518909
18,Jayanagar,170,13.07768227,77.73601627
4,HSR Layout,136,13.01914297,77.71336062
9,BTM Layout,30,12.93320343,77.64493524
14,Marathahalli,64,13.07029957,77.59054848
3,Yelahanka,9,12.89573241,77.66872112
1,Marathahalli,57,12.86968343,77.46881477
11,Basavanagudi,107,13.0856554,77.73338246
1,Malleshwaram,187,12.92725424,77.61427385
12,Marathahalli,95,13.08399335,77.60083714
9,Koramangala,195,13.00940323,77.53725045
5,Marathahalli,75,13.09501073,77.45101685
15,Whitefield,5,13.0383573,77.46837296
18,Marathahalli,95,12.87637097,77.52890254
9,HSR Layout,4,13.06305717,77.61246388
13,Jayanagar,8,12.88696963,77.4750741
13,Whitefield,170,13.0230494,77.7416156
13,Basavanagudi,163,12.97510186,77.57328823
10,Koramangala,141,13.02693125,77.54489524
10,BTM Layout,133,13.04124738,77.60755894
7,Marathahalli,40,13.0509163,77.46949598
5,Malleshwaram,19,13.05874503,77.7051352
20,Koramangala,82,13.06180613,77.58808314
7,Jayanagar,125,12.95314361,77.50350062
20,Whitefield,4,13.07230702,77.49852033
10,Yelahanka,128,13.02989506,77.55828631
10,HSR Layout,187,13.05974273,77.62200884
13,Koramangala,146,13.09729784,77.57507176
15,BTM Layout,152,12.87910369,77.6290392
6,BTM Layout,107,12.94264492,77.66164332
20,Indiranagar,93,13.05163676,77.67454663
12,BTM Layout,31,12.87157587,77.57028667
19,HSR Layout,58,12.98519527,77.66510099
11,Basavanagudi,28,13.06459949,77.49245131
6,Basavanagudi,137,12.85474782,77.60392886
1,Whitefield,173,13.08487972,77.47175442
2,Koramangala,90,13.09453621,77.52323169
15,Basavanagudi,49,12.93057023,77.62495601
4,BTM Layout,111,13.0416978,77.67212621
5,Koramangala,2,12.88179403,77.47859281
15,BTM Layout,6,13.04321607,77.51212095
11,BTM Layout,29,12.97038042,77.74756946
10,Yelahanka,154,13.06506827,77.55129729
17,Basavanagudi,156,12.90315161,77.53521223
2,Marathahalli,7,13.01816449,77.47557713
20,Yelahanka,34,13.04652979,77.65845283
10,Koramangala,184,12.90062307,77.60247602
20,Indiranagar,138,13.05457182,77.49726526
3,Koramangala,112,13.08949638,77.63986947
19,Indiranagar,57,13.00401965,77.60772811
5,Marathahalli,175,13.0462126,77.61948359
3,Koramangala,27,12.98314596,77.74845644
8,Yelahanka,39,12.99952584,77.45858382
5,HSR Layout,150,12.85333811,77.72449165
12,Koramangala,119,12.98107182,77.70256723
14,Marathahalli,147,12.99389094,77.57460285
7,Yelahanka,100,13.01751189,77.71428391
11,Koramangala,9,12.89234765,77.64456837
8,Malleshwaram,147,12.91034357,77.71680636
5,BTM Layout,2,13.03900116,77.62841926
8,Whitefield,92,12.89190971,77.51484477
12,Yelahanka,189,12.95400652,77.62286642
15,Indiranagar,59,12.91262255,77.50371867
19,Jayanagar,198,12.98629603,77.49224838
16,Jayanagar,71,13.09671772,77.64621837
14,Basavanagudi,70,13.06300947,77.73424298
7,BTM Layout,161,12.91736858,77.62654879
8,Jayanagar,193,12.94215295,77.68873629
7,Indiranagar,25,13.0796584,77.50050931
18,Malleshwaram,70,13.07457374,77.64626311
6,Basavanagudi,156,12.89013201,77.66989324
19,Whitefield,146,13.05731778,77.46248436
4,Basavanagudi,63,12.92440198,77.4791493
3,Koramangala,49,12.98595079,77.68447426
17,BTM Layout,123,12.8512746,77.58198501
19,Yelahanka,124,13.09964755,77.5716743
15,Basavanagudi,194,13.04027412,77.72611088
6,Yelahanka,40,12.91043326,77.74758975
12,Whitefield,85,13.02094872,77.67931536
19,Marathahalli,87,12.92332684,77.68777813
6,HSR Layout,194,12.87236395,77.5124963
11,Marathahalli,80,12.95632749,77.50766763
20,Jayanagar,4,13.00342972,77.74420484
20,Koramangala,34,12.87244436,77.65852752
10,BTM Layout,5,12.97960157,77.65601294
16,BTM Layout,150,12.97871606,77.53585639
18,Jayanagar,148,13.00716131,77.71594381
14,Malleshwaram,103,12.91116141,77.46333212
4,Yelahanka,175,12.85516037,77.53237711
12,BTM Layout,34,12.93121438,77.5040424
20,Marathahalli,172,12.9496453,77.66332882
8,Malleshwaram,6,13.00893526,77.664605
7,Malleshwaram,184,13.08254297,77.61041945
9,Yelahanka,29,12.90084638,77.45157787
17,Jayanagar,53,13.02183341,77.7121266
10,Basavanagudi,1,12.87435023,77.73667614
3,HSR Layout,59,12.89765544,77.51069374
8,BTM Layout,176,12.97728363,77.70266982
14,Indiranagar,7,13.02709439,77.74198594
7,Marathahalli,160,13.06464213,77.54809224
16,Whitefield,78,13.03597586,77.50551705
18,HSR Layout,189,12.8538382,77.74326202
11,Yelahanka,185,13.02098283,77.46792299
6,Koramangala,51,13.05616443,77.53278819
20,BTM Layout,147,12.98138337,77.67260878
14,Malleshwaram,27,13.09139967,77.63520604
13,Jayanagar,63,12.85107811,77.65535321
4,BTM Layout,188,13.05466449,77.66242746
20,Indiranagar,61,12.93370493,77.65584327
20,Jayanagar,61,13.01261245,77.55267237
11,Malleshwaram,126,13.02337047,77.54345007
18,Basavanagudi,45,12.92656225,77.57853996
1,Malleshwaram,149,13.09885612,77.69230507
12,Basavanagudi,172,12.87581251,77.73148131
18,Basavanagudi,129,12.88925727,77.58657383
7,Jayanagar,95,13.07304793,77.47572984
12,HSR Layout,91,12.87979497,77.73148956
1,BTM Layout,44,12.94532157,77.47412846
4,Indiranagar,62,13.03328555,77.49773288
18,Yelahanka,61,13.04787297,77.7103034
15,Malleshwaram,79,13.08866729,77.61544356
3,BTM Layout,89,13.04739346,77.55580586
7,Basavanagudi,112,13.0611331,77.72927291
6,Basavanagudi,111,13.087344,77.73815192
15,Malleshwaram,50,12.98842192,77.54922881
15,Basavanagudi,41,12.93585837,77.71052724
6,Koramangala,33,13.04040329,77.65355866
8,Yelahanka,12,12.8908854,77.53234741
8,BTM Layout,2,12.86705792,77.7324298
1,Whitefield,107,13.04633272,77.46892073
13,Whitefield,149,13.08766784,77.54538269
13,Jayanagar,142,12.96061174,77.56887848
11,Malleshwaram,34,12.89028336,77.65719597
4,Basavanagudi,85,12.97425524,77.46152991
7,Jayanagar,192,12.94832946,77.71693307
12,Marathahalli,151,12.94311848,77.64773088
13,Whitefield,85,13.00702021,77.53250685
12,HSR Layout,50,12.89368393,77.64750263
16,Jayanagar,142,12.94512039,77.61107718
6,HSR Layout,106,13.06716921,77.55088273
14,Basavanagudi,46,13.03241627,77.45857894
19,Marathahalli,118,12.86389712,77.6153302
16,Basavanagudi,5,12.97847595,77.47465445
4,Marathahalli,66,12.87282383,77.69305291
5,Marathahalli,150,13.08937411,77.4765577
9,Marathahalli,70,12.91116016,77.57862178
3,Koramangala,108,13.08315526,77.58036554
10,Marathahalli,2,13.0585021,77.6168605
17,Koramangala,29,12.98784111,77.46185237
19,Basavanagudi,61,12.93407614,77.51114973
10,Koramangala,100,13.06448667,77.50985036
12,BTM Layout,128,12.88819593,77.62969118
7,HSR Layout,144,12.89499353,77.52909066
18,Marathahalli,192,12.90618067,77.49325849
19,Indiranagar,97,12.99942422,77.45550592
15,Yelahanka,97,12.92858131,77.70216345
7,Jayanagar,14,13.09729536,77.74146446
12,Basavanagudi,43,12.89877826,77.6609786
7,Malleshwaram,171,13.05140252,77.57381373
10,HSR Layout,70,12.87395905,77.48660328
20,HSR Layout,55,12.93836164,77.59253146
10,Malleshwaram,31,12.91094063,77.58719652
5,Jayanagar,76,13.09420899,77.57596289
18,HSR Layout,168,12.85643264,77.56349107
9,Koramangala,155,13.03041738,77.59902604
16,BTM Layout,52,12.91193053,77.47195421
7,Whitefield,128,13.05281217,77.46148838
10,Koramangala,7,12.9278061,77.46918809
5,Marathahalli,174,12.89682106,77.50999954
7,HSR Layout,100,13.02325996,77.53342108
5,Koramangala,161,12.91439413,77.50083729
15,Whitefield,136,12.97138672,77.52557501
19,BTM Layout,133,12.88288336,77.50575122
10,Basavanagudi,61,13.0311495,77.49522298
8,BTM Layout,104,12.95170905,77.5378948
9,Indiranagar,188,12.88514494,77.56925379
11,Koramangala,152,13.03539876,77.67328003
2,Malleshwaram,7,12.87584055,77.73666498
3,Marathahalli,189,12.99370511,77.72568959
13,BTM Layout,83,13.00187129,77.59278013
11,Jayanagar,95,13.08258763,77.58840353
10,Koramangala,164,12.88774512,77.48770937
15,Basavanagudi,27,13.01333659,77.74152204
6,Marathahalli,124,12.94519215,77.67802934
1,Malleshwaram,157,12.95020359,77.70427048
14,Malleshwaram,87,12.9754563,77.5202491
18,Yelahanka,148,12.90844615,77.5703258
11,Basavanagudi,70,12.96529581,77.48079353
8,Indiranagar,114,13.02171154,77.73224393
3,Jayanagar,76,12.96427826,77.53574877
14,BTM Layout,114,12.86062711,77.62880293
2,BTM Layout,3,12.91445656,77.49566601
16,Indiranagar,167,12.93786505,77.690839
6,Koramangala,99,12.93868028,77.5059034
1,Whitefield,124,12.87025172,77.69281532
14,Malleshwaram,45,12.96239264,77.57052876
10,BTM Layout,126,13.02298725,77.6233271
6,Koramangala,68,12.862168,77.53091263
9,Yelahanka,31,13.03773104,77.71483294
7,Indiranagar,106,13.0887763,77.67796053
2,Indiranagar,38,12.85233454,77.55628219
11,HSR Layout,134,12.89842308,77.62560921
14,Indiranagar,8,12.98587195,77.48869654
5,Jayanagar,28,12.90451237,77.49814169
9,HSR Layout,15,13.04115651,77.61010329
7,Indiranagar,8,12.92803358,77.64217963
14,Marathahalli,54,12.92340632,77.61722951
16,Jayanagar,134,12.85023097,77.6178224
16,Marathahalli,29,12.91753155,77.67268704
7,Marathahalli,115,12.90441763,77.72072224
10,HSR Layout,34,12.93581024,77.56627926
6,Malleshwaram,7,12.88691416,77.61107999
17,Indiranagar,40,12.99866217,77.7179072
1,BTM Layout,74,12.90968539,77.5892836
2,Koramangala,141,13.05793772,77.58354469
14,Basavanagudi,62,12.92113949,77.67995434
4,Basavanagudi,86,12.9027174,77.71319034
9,HSR Layout,116,12.86418784,77.67130168
6,Jayanagar,65,13.03497667,77.48003732
17,Marathahalli,41,12.97705204,77.5894313
11,Malleshwaram,123,12.87844575,77.51359089
4,Jayanagar,170,12.9053337,77.54520437
9,HSR Layout,116,13.09967977,77.59062632
16,Whitefield,66,13.05150718,77.5164586
3,Koramangala,116,12.93746737,77.6047801
4,Malleshwaram,139,12.98563871,77.64298276
3,Jayanagar,101,12.95400429,77.7124695
13,Basavanagudi,50,12.85909739,77.51343819
19,Malleshwaram,71,13.04466925,77.54316951
1,Marathahalli,163,13.02924653,77.57174014
6,BTM Layout,80,12.95220058,77.51736403
3,Indiranagar,79,13.06147428,77.54961202
3,BTM Layout,20,12.98368477,77.71500516
16,HSR Layout,156,12.86630211,77.49159644
10,Whitefield,123,12.91485157,77.58312428
17,Yelahanka,37,12.96544321,77.54329009
7,Whitefield,3,12.87586231,77.47314942
13,Marathahalli,93,12.9927703,77.4788376
11,Whitefield,187,12.88014204,77.68546397
10,Koramangala,101,12.90012705,77.70569991
7,Yelahanka,155,13.07349592,77.67242228
6,HSR Layout,32,13.0999531,77.61176872
1,Indiranagar,48,12.98756334,77.68179784
17,Jayanagar,46,13.00491215,77.49560473
12,BTM Layout,114,13.04935779,77.68406048
4,Koramangala,95,13.02403487,77.57704257
3,Indiranagar,47,12.89561664,77.67509466
6,Koramangala,40,12.95291788,77.51832482
16,Marathahalli,131,12.98377913,77.69976303
13,Whitefield,116,12.939928,77.62043496
9,Indiranagar,157,12.89402654,77.45220125
11,Malleshwaram,91,13.03402834,77.60578015
20,Malleshwaram,58,12.8997116,77.54308384
13,BTM Layout,178,12.91512148,77.46725056
19,Whitefield,10,12.9216299,77.58419288
3,Indiranagar,61,12.89044481,77.54344105
12,BTM Layout,111,13.06238791,77.51131705
19,Basavanagudi,121,13.00265408,77.5547366
8,Jayanagar,61,13.05868703,77.50388216
14,Marathahalli,151,12.97343233,77.53994362
9,BTM Layout,6,12.97989076,77.48460031
17,Basavanagudi,75,13.00403616,77.47529378
6,Whitefield,188,12.94272989,77.72300583
4,Jayanagar,115,12.97414602,77.72082974
4,Marathahalli,155,12.98672878,77.69840156
19,Yelahanka,183,13.08838561,77.51909766
12,Koramangala,31,13.07072703,77.66776718
2,Yelahanka,123,12.88231146,77.62691364
17,Whitefield,158,12.86032062,77.46537002
15,Koramangala,67,13.02008349,77.71987573
10,BTM Layout,13,12.86229967,77.74939463
3,Basavanagudi,59,12.86508777,77.66261643
20,Basavanagudi,54,12.88981585,77.51945234
4,Yelahanka,104,12.93792677,77.61632288
1,Indiranagar,21,12.95874903,77.48281415
1,Jayanagar,43,12.97984451,77.53963377
18,Indiranagar,11,13.09807205,77.66517681
4,Indiranagar,109,12.94630819,77.54032227
15,BTM Layout,67,12.91068827,77.49416177
10,HSR Layout,166,12.9938131,77.45224136
17,Indiranagar,95,12.90378774,77.62175432
12,HSR Layout,152,13.08513586,77.74060116
20,BTM Layout,106,12.91481358,77.5952399
12,Jayanagar,51,13.09748353,77.51378358
16,Basavanagudi,189,12.95466705,77.58898401
5,BTM Layout,46,13.0531715,77.63062512
16,Yelahanka,43,13.01207008,77.6904105
17,Marathahalli,27,13.08337354,77.58580358
15,Whitefield,85,13.00635674,77.50188562
13,HSR Layout,158,12.99530449,77.50640298
8,Koramangala,94,13.01321311,77.7199178
2,Whitefield,127,13.04661638,77.52087257
8,Indiranagar,191,13.07471041,77.66840529
10,Jayanagar,10,12.91670373,77.53068463
7,Yelahanka,131,12.90022177,77.66616862
10,Koramangala,60,12.85858742,77.47350912
4,BTM Layout,27,12.9425198,77.51221791
11,Basavanagudi,123,13.06154626,77.57261039
9,BTM Layout,173,12.86746436,77.60459497
4,BTM Layout,62,12.98463002,77.55588532
3,Marathahalli,152,13.02369716,77.6220549
11,Yelahanka,46,13.05921326,77.54761095
3,Yelahanka,126,12.99585758,77.65353168
18,Indiranagar,172,12.89658,77.60336211
19,Indiranagar,63,13.09113406,77.66153278
14,Whitefield,4,12.87366288,77.57929369
11,Yelahanka,16,13.0422499,77.71295004
2,Basavanagudi,179,12.87163981,77.56463983
2,Indiranagar,74,12.88585478,77.5424401
2,Jayanagar,112,13.0745539,77.61712551
10,Marathahalli,101,13.03826866,77.60275174
15,Whitefield,176,12.94137707,77.60542942
12,Koramangala,193,13.00968109,77.68883903
11,HSR Layout,197,12.96431181,77.62657903
17,Basavanagudi,45,12.86663444,77.71557964
18,Koramangala,131,13.0302819,77.6357291
14,Jayanagar,17,13.04081393,77.45651034
17,Marathahalli,165,13.07058535,77.71111806
15,Marathahalli,5,12.98515934,77.70193535
12,Basavanagudi,175,13.01828449,77.46465496
16,BTM Layout,44,12.9595126,77.48758534
6,Malleshwaram,161,12.92972731,77.6169068
2,Marathahalli,21,12.952925,77.46285577
2,Yelahanka,195,13.07793809,77.57335039
16,Malleshwaram,68,12.89104282,77.74260819
2,Yelahanka,32,12.91212495,77.50183284
8,BTM Layout,24,13.0015477,77.51182875
7,BTM Layout,163,12.87907033,77.65290451
1,BTM Layout,146,13.07296613,77.46319346
4,Indiranagar,67,12.86180909,77.69620585
11,HSR Layout,103,13.03882807,77.50970935
20,BTM Layout,54,12.94343201,77.60946625
7,Yelahanka,154,12.86279139,77.52462895
18,Yelahanka,188,13.06073197,77.64766458
4,Whitefield,125,13.01011506,77.62616483
17,HSR Layout,117,12.85221468,77.73393192
11,Basavanagudi,65,12.91688321,77.58368023
11,Basavanagudi,179,12.9380114,77.71246369
20,HSR Layout,114,12.93064454,77.62274655
11,Koramangala,188,12.97458551,77.7243388
15,Indiranagar,187,12.98170074,77.53754662
14,Malleshwaram,76,12.9491885,77.61492831
17,Basavanagudi,17,12.93294258,77.56700889
2,BTM Layout,149,12.97610233,77.4697692
18,Basavanagudi,195,12.85840385,77.62227974
16,BTM Layout,108,13.01130044,77.68826852
12,Yelahanka,28,13.00149563,77.61686109
10,BTM Layout,44,12.91980495,77.53380265
16,BTM Layout,198,12.89487886,77.52914871
3,Indiranagar,190,12.86824624,77.52135156
8,Whitefield,170,12.99683594,77.74388949
2,BTM Layout,94,12.99222507,77.56976586
1,Malleshwaram,22,12.98332952,77.54506093
14,Koramangala,38,13.09640457,77.57554042
4,Indiranagar,14,12.98288603,77.48473938
4,Whitefield,111,13.03044768,77.50880586
9,Koramangala,122,12.87822957,77.60267064
3,Marathahalli,154,12.9247427,77.68965415
5,Yelahanka,168,12.91886165,77.71292801
1,Jayanagar,54,12.99399388,77.70979543
19,Yelahanka,141,12.93270331,77.73342526
1,Marathahalli,127,13.01026661,77.48773146
10,Koramangala,19,13.02252243,77.46229109
12,HSR Layout,42,12.85842246,77.48171937
10,Yelahanka,41,13.00993943,77.63022268
2,Basavanagudi,50,12.87919684,77.6168357
16,Malleshwaram,131,12.96628383,77.65136302
8,Marathahalli,159,13.03164414,77.56132719
14,Malleshwaram,76,13.02583625,77.56747664
15,Indiranagar,143,12.92495564,77.61367253
16,Marathahalli,182,12.91809146,77.47371683
11,BTM Layout,181,12.96005663,77.68996165
12,HSR Layout,173,12.89716677,77.72685666
2,Whitefield,166,13.09367475,77.56620356
