Request_ID,Created_At,Category,Status,Complaint_Text,Source,Resolution_Time_Hours
3248,27-10-2025 20:00,Water Leak,Resolved,Graffiti on wall,Twitter,0.316666667
3249,04-09-2025 07:00,Noise,Resolved,Overflowing garbage,Call Center,0.066666667
3250,28-09-2025 01:00,Garbage,Resolved,Illegal parking,Call Center,-0.033333333
3251,26-04-2025 01:00,Garbage,In Progress,Water leakage on road,Call Center,0.166666667
3252,05-07-2025 16:00,Pothole,In Progress,Graffiti on wall,Twitter,0.166666667
3253,23-09-2025 01:00,Water Leak,Resolved,Garbage not collected,Mobile App,0.383333333
3254,26-08-2025 05:00,Pothole,Resolved,Overflowing garbage,Email,0.25
3255,30-08-2025 04:00,Water Leak,Open,Water leakage on road,Mobile App,0.183333333
3256,09-01-2025 09:00,Pothole,Open,Streetlight not working,Call Center,0.05
3257,14-09-2025 16:00,Water Leak,Resolved,Water leakage on road,Twitter,0.083333333
3258,22-01-2025 13:00,Pothole,Resolved,Broken footpath,Mobile App,0.35
3259,19-11-2025 09:00,Water Leak,In Progress,Streetlight not working,Twitter,0.35
3260,24-03-2025 20:00,Graffiti,Resolved,Garbage not collected,Email,0.333333333
3261,08-06-2025 10:00,Pothole,Open,Garbage not collected,Email,0.116666667
3262,31-08-2025 00:00,Garbage,Open,Overflowing garbage,Call Center,-0.083333333
3263,26-10-2025 10:00,Noise,Open,Overflowing garbage,Twitter,0.016666667
3264,18-09-2025 01:00,Graffiti,Open,Water leakage on road,Call Center,0.083333333
3265,16-12-2025 23:00,Graffiti,Open,Noise from bar at night,Twitter,0.316666667
3266,23-08-2025 17:00,Pothole,Open,Noise from bar at night,Twitter,-0.05
3267,28-08-2025 19:00,Noise,Resolved,Overflowing garbage,Email,-0.066666667
3268,20-09-2025 21:00,Garbage,Open,Pothole near school,Mobile App,0.133333333
3269,21-06-2025 13:00,Graffiti,Open,Noise from bar at night,Mobile App,0.066666667
3270,14-12-2025 17:00,Garbage,Open,Overflowing garbage,Email,0.3
3271,05-03-2025 06:00,Water Leak,Open,Overflowing garbage,Email,0.233333333
3272,14-09-2025 19:00,Noise,Resolved,Illegal parking,Twitter,0.183333333
3273,19-04-2025 08:00,Streetlight,In Progress,Water leakage on road,Mobile App,0.033333333
3274,02-04-2025 11:00,Water Leak,In Progress,Garbage not collected,Call Center,0.15
3275,29-05-2025 02:00,Noise,In Progress,Noise from bar at night,Call Center,0.266666667
3276,29-04-2025 17:00,Pothole,In Progress,Water leakage on road,Mobile App,0.0
3277,14-03-2025 14:00,Pothole,Open,Pothole near school,Mobile App,0.233333333
3278,24-02-2025 10:00,Garbage,In Progress,Overflowing garbage,Mobile App,0.266666667
3279,10-06-2025 09:00,Graffiti,In Progress,Illegal parking,Twitter,-0.066666667
3280,10-11-2025 07:00,Streetlight,Resolved,Water leakage on road,Email,0.266666667
3281,24-06-2025 19:00,Pothole,Resolved,Graffiti on wall,Email,0.15
3282,04-08-2025 18:00,Noise,Resolved,Garbage not collected,Twitter,0.166666667
3283,17-04-2025 11:00,Graffiti,Open,Garbage not collected,Call Center,-0.066666667
3284,07-04-2025 01:00,Graffiti,Open,Pothole near school,Twitter,0.266666667
3285,14-11-2025 11:00,Noise,Open,Noise from bar at night,Mobile App,0.133333333
3286,21-04-2025 02:00,Graffiti,Resolved,Graffiti on wall,Email,0.316666667
3287,25-09-2025 01:00,Pothole,In Progress,Illegal parking,Email,0.283333333
3288,18-07-2025 05:00,Noise,Resolved,Illegal parking,Twitter,0.366666667
3289,05-05-2025 18:00,Noise,Open,Garbage not collected,Email,0.4
3290,22-02-2025 23:00,Garbage,Resolved,Streetlight not working,Twitter,0.4
3291,17-03-2025 13:00,Streetlight,In Progress,Broken footpath,Email,0.366666667
3292,13-04-2025 13:00,Garbage,Open,Noise from bar at night,Twitter,0.233333333
3293,21-06-2025 16:00,Streetlight,In Progress,Pothole near school,Mobile App,-0.083333333
3294,13-09-2025 04:00,Noise,In Progress,Illegal parking,Twitter,0.05
3295,20-12-2025 03:00,Graffiti,Open,Streetlight not working,Email,0.183333333
3296,03-07-2025 04:00,Streetlight,In Progress,Overflowing garbage,Twitter,0.25
3297,04-02-2025 00:00,Noise,Resolved,Broken footpath,Twitter,0.133333333
3298,01-11-2025 08:00,Noise,In Progress,Streetlight not working,Email,0.283333333
3299,02-11-2025 11:00,Garbage,In Progress,Garbage not collected,Mobile App,0.066666667
3300,04-01-2025 10:00,Garbage,In Progress,Pothole near school,Twitter,0.116666667
3301,22-03-2025 00:00,Graffiti,Resolved,Broken footpath,Call Center,0.116666667
3302,22-11-2025 17:00,Water Leak,In Progress,Water leakage on road,Call Center,0.333333333
3303,29-03-2025 05:00,Pothole,In Progress,Noise from bar at night,Mobile App,0.266666667
3304,22-10-2025 15:00,Water Leak,Resolved,Illegal parking,Mobile App,0.216666667
3305,28-11-2025 23:00,Water Leak,Open,Water leakage on road,Email,0.35
3306,15-12-2025 15:00,Graffiti,Open,Illegal parking,Email,0.033333333
3307,09-08-2025 05:00,Streetlight,Open,Graffiti on wall,Twitter,0.35
3308,25-07-2025 17:00,Graffiti,In Progress,Overflowing garbage,Mobile App,0.016666667
3309,16-01-2025 09:00,Graffiti,Open,Broken footpath,Twitter,0.316666667
3310,17-03-2025 18:00,Noise,Resolved,Garbage not collected,Email,0.183333333
3311,29-03-2025 13:00,Noise,In Progress,Illegal parking,Twitter,0.033333333
3312,26-05-2025 10:00,Noise,In Progress,Streetlight not working,Twitter,-0.033333333
3313,16-03-2025 03:00,Pothole,In Progress,Pothole near school,Twitter,0.016666667
3314,16-11-2025 18:00,Streetlight,Open,Garbage not collected,Mobile App,0.283333333
3315,26-02-2025 20:00,Streetlight,Open,Pothole near school,Call Center,0.233333333
3316,31-10-2025 22:00,Noise,Open,Streetlight not working,Mobile App,0.3
3317,03-06-2025 04:00,Water Leak,In Progress,Overflowing garbage,Twitter,0.383333333
3318,12-04-2025 02:00,Pothole,Resolved,Overflowing garbage,Email,0.366666667
3319,11-12-2025 08:00,Water Leak,In Progress,Graffiti on wall,Call Center,0.183333333
3320,04-12-2025 01:00,Garbage,Resolved,Water leakage on road,Twitter,-0.016666667
3321,04-05-2025 10:00,Streetlight,In Progress,Pothole near school,Twitter,0.233333333
3322,05-02-2025 19:00,Streetlight,Resolved,Overflowing garbage,Email,-0.033333333
3323,22-06-2025 10:00,Water Leak,In Progress,Pothole near school,Twitter,0.216666667
3324,12-04-2025 00:00,Pothole,In Progress,Illegal parking,Twitter,-0.083333333
3325,17-06-2025 09:00,Streetlight,Resolved,Broken footpath,Call Center,0.25
3326,23-12-2025 16:00,Water Leak,Resolved,Overflowing garbage,Mobile App,0.3
3327,14-12-2025 14:00,Graffiti,Resolved,Streetlight not working,Email,0.066666667
3328,17-02-2025 06:00,Graffiti,Resolved,Pothole near school,Email,0.0
3329,04-08-2025 06:00,Pothole,Resolved,Broken footpath,Email,0.1
3330,02-08-2025 07:00,Water Leak,Resolved,Pothole near school,Mobile App,0.183333333
3331,26-08-2025 06:00,Graffiti,Resolved,Broken footpath,Mobile App,-0.016666667
3332,13-09-2025 16:00,Pothole,Resolved,Water leakage on road,Call Center,0.266666667
3333,17-08-2025 13:00,Noise,In Progress,Noise from bar at night,Call Center,0.05
3334,23-06-2025 12:00,Pothole,Resolved,Illegal parking,Email,0.05
3335,08-04-2025 18:00,Garbage,Resolved,Streetlight not working,Mobile App,-0.016666667
3336,29-07-2025 23:00,Noise,In Progress,Pothole near school,Call Center,0.216666667
3337,24-07-2025 01:00,Water Leak,In Progress,Garbage not collected,Twitter,0.266666667
3338,10-12-2025 20:00,Noise,Open,Broken footpath,Mobile App,0.35
3339,30-07-2025 01:00,Noise,Open,Illegal parking,Twitter,0.3
3340,12-06-2025 13:00,Water Leak,Resolved,Illegal parking,Call Center,0.366666667
3341,25-02-2025 17:00,Water Leak,Resolved,Pothole near school,Twitter,0.083333333
3342,19-02-2025 08:00,Graffiti,Open,Noise from bar at night,Call Center,0.366666667
3343,04-07-2025 10:00,Garbage,Open,Illegal parking,Email,0.1
3344,06-03-2025 15:00,Water Leak,Resolved,Noise from bar at night,Email,-0.016666667
3345,09-03-2025 21:00,Streetlight,Open,Garbage not collected,Email,0.033333333
3346,05-03-2025 14:00,Streetlight,Resolved,Garbage not collected,Mobile App,0.183333333
3347,26-02-2025 17:00,Garbage,In Progress,Water leakage on road,Mobile App,0.033333333
3348,02-07-2025 02:00,Pothole,In Progress,Overflowing garbage,Email,-0.066666667
3349,09-08-2025 03:00,Pothole,Open,Overflowing garbage,Mobile App,0.283333333
3350,14-11-2025 02:00,Streetlight,In Progress,Overflowing garbage,Call Center,0.2
3351,25-03-2025 01:00,Water Leak,In Progress,Graffiti on wall,Twitter,0.216666667
3352,06-02-2025 05:00,Garbage,In Progress,Garbage not collected,Call Center,0.25
3353,12-02-2025 06:00,Pothole,In Progress,Pothole near school,Email,0.066666667
3354,26-01-2025 02:00,Pothole,Resolved,Noise from bar at night,Twitter,0.016666667
3355,29-01-2025 18:00,Noise,Resolved,Water leakage on road,Call Center,0.05
3356,28-12-2025 21:00,Streetlight,Open,Water leakage on road,Twitter,0.1
3357,21-01-2025 09:00,Water Leak,In Progress,Illegal parking,Mobile App,0.1
3358,14-10-2025 00:00,Garbage,In Progress,Overflowing garbage,Twitter,-0.016666667
3359,29-10-2025 16:00,Pothole,In Progress,Illegal parking,Twitter,0.083333333
3360,21-11-2025 10:00,Noise,Open,Overflowing garbage,Email,0.183333333
3361,01-12-2025 08:00,Streetlight,Resolved,Pothole near school,Mobile App,0.15
3362,13-01-2025 06:00,Streetlight,In Progress,Water leakage on road,Call Center,0.083333333
3363,17-08-2025 16:00,Garbage,Resolved,Illegal parking,Email,0.15
3364,17-06-2025 19:00,Pothole,Open,Garbage not collected,Twitter,0.166666667
3365,02-05-2025 08:00,Garbage,Resolved,Pothole near school,Call Center,0.216666667
3366,17-07-2025 16:00,Garbage,In Progress,Water leakage on road,Twitter,0.25
3367,20-03-2025 01:00,Graffiti,Resolved,Water leakage on road,Twitter,0.1
3368,16-05-2025 18:00,Noise,Resolved,Overflowing garbage,Call Center,-0.05
3369,28-04-2025 09:00,Streetlight,Open,Water leakage on road,Twitter,0.033333333
3370,26-12-2025 20:00,Graffiti,Open,Broken footpath,Twitter,0.3
3371,01-06-2025 17:00,Water Leak,Open,Garbage not collected,Call Center,0.083333333
3372,05-07-2025 18:00,Streetlight,Open,Pothole near school,Call Center,-0.083333333
3373,10-08-2025 03:00,Streetlight,Resolved,Graffiti on wall,Email,0.3
3374,27-03-2025 01:00,Noise,Resolved,Pothole near school,Call Center,0.4
3375,29-01-2025 07:00,Water Leak,Open,Broken footpath,Email,-0.033333333
3376,28-08-2025 02:00,Pothole,Open,Overflowing garbage,Call Center,0.35
3377,25-08-2025 04:00,Water Leak,In Progress,Noise from bar at night,Email,0.0
3378,17-11-2025 17:00,Pothole,In Progress,Streetlight not working,Email,0.066666667
3379,01-12-2025 17:00,Water Leak,Open,Noise from bar at night,Twitter,0.15
3380,03-01-2025 14:00,Garbage,Resolved,Illegal parking,Mobile App,0.033333333
3381,23-11-2025 05:00,Water Leak,Open,Noise from bar at night,Call Center,0.133333333
3382,03-11-2025 08:00,Graffiti,Resolved,Pothole near school,Call Center,-0.066666667
3383,16-10-2025 03:00,Graffiti,Resolved,Overflowing garbage,Twitter,0.3
3384,13-12-2025 22:00,Noise,In Progress,Pothole near school,Mobile App,0.283333333
3385,01-06-2025 20:00,Pothole,Open,Broken footpath,Mobile App,0.233333333
3386,27-07-2025 02:00,Streetlight,Open,Noise from bar at night,Call Center,0.366666667
3387,30-11-2025 11:00,Noise,Resolved,Noise from bar at night,Call Center,0.25
3388,17-05-2025 14:00,Graffiti,Open,Graffiti on wall,Email,0.0
3389,01-11-2025 00:00,Graffiti,In Progress,Graffiti on wall,Mobile App,-0.05
3390,09-05-2025 02:00,Pothole,In Progress,Pothole near school,Mobile App,-0.066666667
3391,13-12-2025 08:00,Graffiti,Open,Overflowing garbage,Email,0.133333333
3392,11-11-2025 16:00,Graffiti,Open,Illegal parking,Email,0.2
3393,10-03-2025 05:00,Pothole,In Progress,Garbage not collected,Call Center,0.15
3394,01-08-2025 15:00,Graffiti,Open,Water leakage on road,Mobile App,-0.033333333
3395,27-01-2025 20:00,Streetlight,Resolved,Water leakage on road,Twitter,0.166666667
3396,26-03-2025 16:00,Garbage,Open,Garbage not collected,Email,0.283333333
3397,26-04-2025 01:00,Noise,Resolved,Graffiti on wall,Mobile App,0.1
3398,28-03-2025 04:00,Streetlight,Open,Streetlight not working,Mobile App,0.183333333
3399,11-01-2025 01:00,Streetlight,Open,Graffiti on wall,Mobile App,-0.083333333
3400,22-04-2025 04:00,Garbage,In Progress,Garbage not collected,Mobile App,0.233333333
3401,03-02-2025 10:00,Noise,Resolved,Noise from bar at night,Email,0.05
3402,30-07-2025 19:00,Streetlight,In Progress,Graffiti on wall,Twitter,0.1
3403,09-01-2025 03:00,Graffiti,Open,Streetlight not working,Twitter,0.4
3404,02-04-2025 03:00,Garbage,In Progress,Garbage not collected,Email,0.366666667
3405,08-04-2025 02:00,Noise,Open,Overflowing garbage,Mobile App,-0.016666667
3406,21-07-2025 17:00,Water Leak,Open,Garbage not collected,Email,0.183333333
3407,31-05-2025 06:00,Pothole,Open,Overflowing garbage,Email,-0.05
3408,19-12-2025 20:00,Graffiti,Resolved,Garbage not collected,Mobile App,0.35
3409,03-01-2025 12:00,Garbage,Resolved,Illegal parking,Email,0.0
3410,13-06-2025 15:00,Pothole,Resolved,Noise from bar at night,Email,0.383333333
3411,20-09-2025 08:00,Water Leak,In Progress,Graffiti on wall,Mobile App,-0.05
3412,18-04-2025 23:00,Streetlight,Open,Overflowing garbage,Twitter,0.35
3413,13-09-2025 01:00,Streetlight,In Progress,Garbage not collected,Email,0.266666667
3414,20-02-2025 00:00,Noise,In Progress,Broken footpath,Call Center,0.0
3415,29-04-2025 22:00,Garbage,Open,Graffiti on wall,Mobile App,0.25
3416,20-10-2025 16:00,Garbage,In Progress,Streetlight not working,Call Center,0.333333333
3417,18-10-2025 12:00,Noise,Open,Garbage not collected,Email,0.116666667
3418,06-01-2025 16:00,Pothole,Open,Garbage not collected,Twitter,0.25
3419,12-02-2025 21:00,Streetlight,Open,Water leakage on road,Email,0.316666667
3420,19-04-2025 02:00,Streetlight,Open,Pothole near school,Mobile App,0.216666667
3421,28-10-2025 06:00,Garbage,In Progress,Graffiti on wall,Twitter,0.15
3422,28-01-2025 13:00,Garbage,In Progress,Broken footpath,Email,0.35
3423,14-04-2025 00:00,Noise,In Progress,Garbage not collected,Mobile App,0.333333333
3424,04-01-2025 14:00,Water Leak,Resolved,Overflowing garbage,Call Center,0.016666667
3425,17-09-2025 03:00,Pothole,In Progress,Broken footpath,Email,0.116666667
3426,06-12-2025 07:00,Graffiti,In Progress,Noise from bar at night,Call Center,0.233333333
3427,18-10-2025 08:00,Water Leak,Resolved,Broken footpath,Mobile App,-0.066666667
3428,26-04-2025 13:00,Water Leak,Open,Garbage not collected,Mobile App,0.333333333
3429,12-03-2025 20:00,Garbage,Open,Streetlight not working,Call Center,0.216666667
3430,23-04-2025 12:00,Garbage,Open,Water leakage on road,Twitter,0.216666667
3431,11-10-2025 23:00,Garbage,Resolved,Garbage not collected,Email,-0.05
3432,10-03-2025 15:00,Water Leak,In Progress,Noise from bar at night,Mobile App,-0.05
3433,09-09-2025 14:00,Pothole,In Progress,Pothole near school,Twitter,0.333333333
3434,04-08-2025 04:00,Garbage,In Progress,Streetlight not working,Mobile App,0.0
3435,19-08-2025 00:00,Streetlight,In Progress,Overflowing garbage,Mobile App,0.116666667
3436,03-06-2025 15:00,Pothole,Resolved,Streetlight not working,Mobile App,0.133333333
3437,25-01-2025 20:00,Streetlight,In Progress,Illegal parking,Call Center,0.0
3438,09-07-2025 09:00,Pothole,Open,Graffiti on wall,Call Center,0.35
3439,28-12-2025 12:00,Garbage,Resolved,Broken footpath,Mobile App,0.05
3440,18-07-2025 05:00,Graffiti,Resolved,Pothole near school,Email,0.3
3441,02-07-2025 16:00,Noise,Open,Noise from bar at night,Twitter,0.066666667
3442,17-07-2025 05:00,Garbage,Open,Pothole near school,Mobile App,0.166666667
3443,23-10-2025 01:00,Water Leak,In Progress,Illegal parking,Twitter,0.283333333
3444,29-12-2025 02:00,Graffiti,Open,Garbage not collected,Mobile App,0.15
3445,24-10-2025 13:00,Water Leak,Resolved,Broken footpath,Twitter,0.1
3446,17-07-2025 01:00,Pothole,Resolved,Graffiti on wall,Email,0.366666667
3447,11-03-2025 17:00,Water Leak,Resolved,Overflowing garbage,Twitter,0.116666667
3448,13-12-2025 02:00,Graffiti,In Progress,Streetlight not working,Mobile App,0.2
3449,27-10-2025 02:00,Graffiti,In Progress,Overflowing garbage,Email,0.333333333
3450,06-04-2025 14:00,Garbage,Open,Garbage not collected,Mobile App,-0.066666667
3451,01-06-2025 06:00,Streetlight,In Progress,Overflowing garbage,Mobile App,0.133333333
3452,07-01-2025 02:00,Garbage,In Progress,Broken footpath,Call Center,0.183333333
3453,24-05-2025 21:00,Pothole,Resolved,Streetlight not working,Twitter,0.283333333
3454,07-07-2025 19:00,Water Leak,Resolved,Streetlight not working,Mobile App,0.283333333
3455,29-08-2025 23:00,Streetlight,Open,Pothole near school,Email,-0.083333333
3456,19-11-2025 23:00,Noise,Resolved,Water leakage on road,Email,0.266666667
3457,23-08-2025 12:00,Graffiti,In Progress,Broken footpath,Email,0.083333333
3458,14-12-2025 00:00,Streetlight,Open,Pothole near school,Call Center,0.133333333
3459,21-05-2025 00:00,Streetlight,Open,Graffiti on wall,Mobile App,0.1
3460,06-05-2025 05:00,Garbage,Resolved,Broken footpath,Email,0.283333333
3461,29-05-2025 00:00,Noise,Resolved,Streetlight not working,Call Center,0.133333333
3462,01-01-2025 18:00,Graffiti,Resolved,Water leakage on road,Email,0.183333333
3463,04-04-2025 10:00,Pothole,Open,Garbage not collected,Call Center,0.1
3464,21-09-2025 06:00,Pothole,Resolved,Broken footpath,Twitter,0.0
3465,01-08-2025 09:00,Streetlight,In Progress,Garbage not collected,Mobile App,0.333333333
3466,27-12-2025 00:00,Streetlight,Open,Illegal parking,Email,0.05
3467,23-03-2025 04:00,Water Leak,Resolved,Graffiti on wall,Call Center,0.1
3468,23-08-2025 02:00,Noise,In Progress,Pothole near school,Mobile App,0.183333333
3469,26-06-2025 12:00,Graffiti,In Progress,Broken footpath,Twitter,0.166666667
3470,15-10-2025 13:00,Streetlight,Resolved,Streetlight not working,Call Center,-0.066666667
3471,22-03-2025 00:00,Water Leak,In Progress,Pothole near school,Email,0.2
3472,24-06-2025 12:00,Noise,Open,Overflowing garbage,Mobile App,0.166666667
3473,10-01-2025 22:00,Graffiti,Open,Garbage not collected,Twitter,0.066666667
3474,09-01-2025 12:00,Pothole,In Progress,Illegal parking,Twitter,0.216666667
3475,20-08-2025 08:00,Water Leak,Open,Illegal parking,Call Center,0.4
3476,25-07-2025 07:00,Noise,Resolved,Pothole near school,Twitter,-0.033333333
3477,02-07-2025 22:00,Water Leak,In Progress,Water leakage on road,Email,0.016666667
3478,22-04-2025 23:00,Streetlight,Open,Streetlight not working,Call Center,0.166666667
3479,26-07-2025 07:00,Garbage,Resolved,Garbage not collected,Twitter,0.216666667
3480,14-09-2025 16:00,Pothole,Resolved,Broken footpath,Mobile App,0.283333333
3481,13-08-2025 12:00,Streetlight,Open,Illegal parking,Email,-0.016666667
3482,02-08-2025 14:00,Streetlight,In Progress,Illegal parking,Mobile App,-0.016666667
3483,04-02-2025 00:00,Noise,Resolved,Noise from bar at night,Twitter,0.283333333
3484,09-01-2025 00:00,Water Leak,Resolved,Noise from bar at night,Email,0.283333333
3485,16-03-2025 00:00,Pothole,Resolved,Noise from bar at night,Mobile App,0.016666667
3486,01-06-2025 21:00,Streetlight,Resolved,Graffiti on wall,Twitter,0.316666667
3487,21-09-2025 02:00,Noise,In Progress,Water leakage on road,Email,0.183333333
3488,18-12-2025 18:00,Pothole,Open,Streetlight not working,Email,-0.083333333
