Request_ID,Created_At,Category,Status,Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude,Sentiment_Score,Delay_Minutes,Transit_Route_ID,Complaint_Text,Source,Sentiment_Label,Delay_Severity,NeedScore,Month,Quarter,Day_of_Week,Resolution_Time_Hours
3742,20-01-2025 08:00,Noise,Resolved,10,HSR Layout,70,12.87395905,77.48660328,0.06,16,161,Noise from bar at night,Email,neutral,Slight Delay,32.57,1,Q1,Monday,0.266666667
3743,18-05-2025 06:00,Pothole,Resolved,20,HSR Layout,55,12.93836164,77.59253146,-0.86,21,193,Illegal parking,Mobile App,negative,Heavy Delay,87.46,5,Q2,Sunday,0.35
3744,10-10-2025 06:00,Streetlight,Open,10,Malleshwaram,31,12.91094063,77.58719652,-0.42,-4,165,Streetlight not working,Email,negative,Early,26.58,10,Q4,Friday,-0.066666667
3745,06-11-2025 15:00,Pothole,In Progress,5,Jayanagar,76,13.09420899,77.57596289,0.85,15,154,Garbage not collected,Call Center,positive,Slight Delay,78.59,11,Q4,Thursday,0.25
3746,21-02-2025 06:00,Water Leak,Open,18,HSR Layout,168,12.85643264,77.56349107,0.75,7,112,Streetlight not working,Call Center,positive,On-Time,61.55,2,Q1,Friday,0.116666667
3747,08-06-2025 13:00,Pothole,Resolved,9,Koramangala,155,13.03041738,77.59902604,0.66,-5,127,Noise from bar at night,Email,positive,Early,39.6,6,Q2,Sunday,-0.083333333
3748,25-09-2025 11:00,Garbage,Open,16,BTM Layout,52,12.91193053,77.47195421,0.01,4,113,Broken footpath,Twitter,neutral,On-Time,13.01,9,Q3,Thursday,0.066666667
3749,28-08-2025 14:00,Water Leak,Resolved,7,Whitefield,128,13.05281217,77.46148838,-0.94,20,102,Broken footpath,Call Center,negative,Heavy Delay,90.88,8,Q3,Thursday,0.333333333
3750,10-06-2025 16:00,Pothole,In Progress,10,Koramangala,7,12.9278061,77.46918809,-0.76,24,115,Streetlight not working,Email,negative,Heavy Delay,85.6,6,Q2,Tuesday,0.4
3751,11-05-2025 15:00,Water Leak,In Progress,5,Marathahalli,174,12.89682106,77.50999954,0.84,22,188,Noise from bar at night,Email,positive,Heavy Delay,87.64,5,Q2,Sunday,0.366666667
3752,17-10-2025 17:00,Streetlight,Resolved,7,HSR Layout,100,13.02325996,77.53342108,0.67,23,145,Streetlight not working,Email,positive,Heavy Delay,78.82,10,Q4,Friday,0.383333333
3753,09-09-2025 10:00,Pothole,In Progress,5,Koramangala,161,12.91439413,77.50083729,-0.25,4,102,Overflowing garbage,Call Center,negative,On-Time,27.41,9,Q3,Tuesday,0.066666667
3754,11-07-2025 05:00,Graffiti,Resolved,15,Whitefield,136,12.97138672,77.52557501,0.46,24,197,Broken footpath,Twitter,positive,Heavy Delay,67.6,7,Q3,Friday,0.4
3755,06-03-2025 10:00,Garbage,Open,19,BTM Layout,133,12.88288336,77.50575122,0.71,22,102,Noise from bar at night,Mobile App,positive,Heavy Delay,79.84,3,Q1,Thursday,0.366666667
3756,10-09-2025 17:00,Water Leak,Resolved,10,Basavanagudi,61,13.0311495,77.49522298,0.24,23,140,Garbage not collected,Email,positive,Heavy Delay,53.02,9,Q3,Wednesday,0.383333333
3757,15-02-2025 14:00,Graffiti,Open,8,BTM Layout,104,12.95170905,77.5378948,0.71,5,128,Overflowing garbage,Twitter,positive,On-Time,56.39,2,Q1,Saturday,0.083333333
3758,11-04-2025 11:00,Graffiti,Resolved,9,Indiranagar,188,12.88514494,77.56925379,-0.51,3,139,Pothole near school,Mobile App,negative,On-Time,41.63,4,Q2,Friday,0.05
3759,20-04-2025 01:00,Noise,In Progress,11,Koramangala,152,13.03539876,77.67328003,-0.08,-2,118,Streetlight not working,Email,neutral,Early,8.94,4,Q2,Sunday,-0.033333333
3760,22-06-2025 17:00,Water Leak,Resolved,2,Malleshwaram,7,12.87584055,77.73666498,0.16,11,119,Graffiti on wall,Call Center,neutral,Slight Delay,31.67,6,Q2,Sunday,0.183333333
3761,26-04-2025 15:00,Graffiti,Resolved,3,Marathahalli,189,12.99370511,77.72568959,0.26,13,120,Streetlight not working,Mobile App,positive,Slight Delay,40.43,4,Q2,Saturday,0.216666667
3762,04-10-2025 04:00,Noise,Resolved,13,BTM Layout,83,13.00187129,77.59278013,0.97,4,119,Broken footpath,Twitter,positive,On-Time,70.61,10,Q4,Saturday,0.066666667
3763,12-05-2025 11:00,Graffiti,In Progress,11,Jayanagar,95,13.08258763,77.58840353,0.69,7,191,Pothole near school,Mobile App,positive,On-Time,57.95,5,Q2,Monday,0.116666667
3764,15-06-2025 10:00,Garbage,Resolved,10,Koramangala,164,12.88774512,77.48770937,-0.89,-4,146,Streetlight not working,Twitter,negative,Early,54.78,6,Q2,Sunday,-0.066666667
3765,29-11-2025 04:00,Streetlight,In Progress,15,Basavanagudi,27,13.01333659,77.74152204,-0.66,3,190,Broken footpath,Twitter,negative,On-Time,50.63,11,Q4,Saturday,0.05
3766,14-08-2025 15:00,Noise,Resolved,6,Marathahalli,124,12.94519215,77.67802934,0.31,1,143,Graffiti on wall,Twitter,positive,On-Time,26.88,8,Q3,Thursday,0.016666667
3767,30-06-2025 11:00,Streetlight,Open,1,Malleshwaram,157,12.95020359,77.70427048,-0.52,20,188,Water leakage on road,Email,negative,Heavy Delay,65.68,6,Q2,Monday,0.333333333
3768,22-03-2025 22:00,Water Leak,Resolved,14,Malleshwaram,87,12.9754563,77.5202491,-0.68,4,101,Noise from bar at night,Mobile App,negative,On-Time,53.21,3,Q1,Saturday,0.066666667
3769,09-09-2025 02:00,Garbage,Open,18,Yelahanka,148,12.90844615,77.5703258,0.33,6,142,Overflowing garbage,Call Center,positive,On-Time,34.97,9,Q3,Tuesday,0.1
3770,12-12-2025 21:00,Noise,In Progress,11,Basavanagudi,70,12.96529581,77.48079353,0.07,16,156,Water leakage on road,Email,neutral,Slight Delay,33.17,12,Q4,Friday,0.266666667
3771,08-01-2025 23:00,Water Leak,In Progress,8,Indiranagar,114,13.02171154,77.73224393,0.61,14,187,Overflowing garbage,Call Center,positive,Slight Delay,62.81,1,Q1,Wednesday,0.233333333
3772,05-02-2025 21:00,Graffiti,Resolved,3,Jayanagar,76,12.96427826,77.53574877,-0.36,5,196,Graffiti on wall,Call Center,negative,On-Time,35.39,2,Q1,Wednesday,0.083333333
3773,07-10-2025 15:00,Pothole,In Progress,14,BTM Layout,114,12.86062711,77.62880293,-0.34,-2,118,Noise from bar at night,Mobile App,negative,Early,24.54,10,Q4,Tuesday,-0.033333333
3774,28-01-2025 01:00,Water Leak,Resolved,2,BTM Layout,3,12.91445656,77.49566601,-0.7,6,189,Pothole near school,Email,negative,On-Time,57.17,1,Q1,Tuesday,0.1
3775,22-06-2025 06:00,Streetlight,In Progress,16,Indiranagar,167,12.93786505,77.690839,0.3,6,163,Garbage not collected,Mobile App,positive,On-Time,33.17,6,Q2,Sunday,0.1
3776,13-11-2025 03:00,Garbage,Open,6,Koramangala,99,12.93868028,77.5059034,0.42,17,145,Broken footpath,Email,positive,Slight Delay,55.54,11,Q4,Thursday,0.283333333
3777,13-02-2025 04:00,Garbage,In Progress,1,Whitefield,124,12.87025172,77.69281532,-0.72,2,140,Overflowing garbage,Email,negative,On-Time,52.86,2,Q1,Thursday,0.033333333
3778,22-06-2025 03:00,Water Leak,Open,14,Malleshwaram,45,12.96239264,77.57052876,-0.49,14,166,Graffiti on wall,Mobile App,negative,Slight Delay,55.61,6,Q2,Sunday,0.233333333
3779,31-03-2025 12:00,Graffiti,Resolved,10,BTM Layout,126,13.02298725,77.6233271,-0.69,8,190,Water leakage on road,Email,negative,On-Time,59.33,3,Q1,Monday,0.133333333
3780,16-08-2025 09:00,Pothole,Resolved,6,Koramangala,68,12.862168,77.53091263,0.5,1,113,Noise from bar at night,Mobile App,positive,On-Time,38.28,8,Q3,Saturday,0.016666667
3781,11-09-2025 07:00,Streetlight,Resolved,9,Yelahanka,31,13.03773104,77.71483294,-0.58,-3,119,Noise from bar at night,Twitter,negative,Early,37.56,9,Q3,Thursday,-0.05
3782,12-04-2025 06:00,Water Leak,Open,7,Indiranagar,106,13.0887763,77.67796053,-0.7,22,134,Streetlight not working,Twitter,negative,Heavy Delay,79.24,4,Q2,Saturday,0.366666667
3783,20-03-2025 07:00,Water Leak,Resolved,2,Indiranagar,38,12.85233454,77.55628219,-0.86,22,186,Graffiti on wall,Call Center,negative,Heavy Delay,88.84,3,Q1,Thursday,0.366666667
3784,11-11-2025 06:00,Garbage,Resolved,11,HSR Layout,134,12.89842308,77.62560921,0.66,19,124,Noise from bar at night,Mobile App,positive,Slight Delay,72.7,11,Q4,Tuesday,0.316666667
3785,25-03-2025 19:00,Streetlight,Open,14,Indiranagar,8,12.98587195,77.48869654,-0.75,22,103,Garbage not collected,Call Center,negative,Heavy Delay,82.24,3,Q1,Tuesday,0.366666667
3786,21-05-2025 13:00,Pothole,In Progress,5,Jayanagar,28,12.90451237,77.49814169,-0.94,13,156,Illegal parking,Email,negative,Slight Delay,81.23,5,Q2,Wednesday,0.216666667
3787,03-11-2025 13:00,Garbage,Resolved,9,HSR Layout,15,13.04115651,77.61010329,-0.87,8,101,Overflowing garbage,Twitter,negative,On-Time,70.13,11,Q4,Monday,0.133333333
3788,23-02-2025 17:00,Water Leak,In Progress,7,Indiranagar,8,12.92803358,77.64217963,-0.27,13,165,Streetlight not working,Mobile App,negative,Slight Delay,41.03,2,Q1,Sunday,0.216666667
3789,02-03-2025 07:00,Garbage,In Progress,14,Marathahalli,54,12.92340632,77.61722951,0.19,4,188,Graffiti on wall,Call Center,neutral,On-Time,23.81,3,Q1,Sunday,0.066666667
3790,14-05-2025 07:00,Garbage,Resolved,16,Jayanagar,134,12.85023097,77.6178224,-0.2,6,186,Garbage not collected,Email,negative,On-Time,27.17,5,Q2,Wednesday,0.1
3791,23-09-2025 21:00,Noise,Resolved,16,Marathahalli,29,12.91753155,77.67268704,-0.09,23,120,Streetlight not working,Email,neutral,Heavy Delay,44.02,9,Q3,Tuesday,0.383333333
3792,10-11-2025 10:00,Garbage,Open,7,Marathahalli,115,12.90441763,77.72072224,0.84,12,188,Overflowing garbage,Mobile App,positive,Slight Delay,73.85,11,Q4,Monday,0.2
3793,10-09-2025 11:00,Graffiti,Open,10,HSR Layout,34,12.93581024,77.56627926,0.52,13,190,Pothole near school,Email,positive,Slight Delay,56.03,9,Q3,Wednesday,0.216666667
3794,13-05-2025 15:00,Garbage,Resolved,6,Malleshwaram,7,12.88691416,77.61107999,-0.32,18,151,Overflowing garbage,Call Center,negative,Slight Delay,50.92,5,Q2,Tuesday,0.3
3795,16-08-2025 14:00,Graffiti,In Progress,17,Indiranagar,40,12.99866217,77.7179072,-0.69,12,174,Graffiti on wall,Mobile App,negative,Slight Delay,64.85,8,Q3,Saturday,0.2
3796,15-05-2025 00:00,Streetlight,Open,1,BTM Layout,74,12.90968539,77.5892836,0.5,7,177,Noise from bar at night,Call Center,positive,On-Time,46.55,5,Q2,Thursday,0.116666667
3797,11-05-2025 16:00,Garbage,Open,2,Koramangala,141,13.05793772,77.58354469,0.15,11,180,Illegal parking,Mobile App,neutral,Slight Delay,31.07,5,Q2,Sunday,0.183333333
3798,19-05-2025 06:00,Pothole,Resolved,14,Basavanagudi,62,12.92113949,77.67995434,0.92,15,114,Noise from bar at night,Call Center,positive,Slight Delay,82.79,5,Q2,Monday,0.25
3799,26-04-2025 22:00,Graffiti,Resolved,4,Basavanagudi,86,12.9027174,77.71319034,0.82,18,145,Noise from bar at night,Email,positive,Slight Delay,80.92,4,Q2,Saturday,0.3
3800,16-11-2025 01:00,Graffiti,Resolved,9,HSR Layout,116,12.86418784,77.67130168,0.13,0,130,Broken footpath,Twitter,neutral,On-Time,14.7,11,Q4,Sunday,0.0
3801,25-07-2025 00:00,Water Leak,Resolved,6,Jayanagar,65,13.03497667,77.48003732,-0.86,24,161,Overflowing garbage,Email,negative,Heavy Delay,91.6,7,Q3,Friday,0.4
3802,21-09-2025 12:00,Streetlight,Open,17,Marathahalli,41,12.97705204,77.5894313,-0.94,10,133,Garbage not collected,Email,negative,Slight Delay,77.09,9,Q3,Sunday,0.166666667
3803,21-09-2025 15:00,Garbage,Open,11,Malleshwaram,123,12.87844575,77.51359089,0.68,12,135,Streetlight not working,Call Center,positive,Slight Delay,64.25,9,Q3,Sunday,0.2
3804,17-12-2025 17:00,Pothole,Open,4,Jayanagar,170,12.9053337,77.54520437,0.4,22,143,Water leakage on road,Call Center,positive,Heavy Delay,61.24,12,Q4,Wednesday,0.366666667
3805,02-02-2025 08:00,Water Leak,In Progress,9,HSR Layout,116,13.09967977,77.59062632,0.12,3,162,Illegal parking,Twitter,neutral,On-Time,18.23,2,Q1,Sunday,0.05
3806,06-08-2025 00:00,Streetlight,Open,16,Whitefield,66,13.05150718,77.5164586,0.38,24,176,Overflowing garbage,Twitter,positive,Heavy Delay,62.8,8,Q3,Wednesday,0.4
3807,29-01-2025 15:00,Graffiti,Open,3,Koramangala,116,12.93746737,77.6047801,0.08,7,117,Streetlight not working,Call Center,neutral,On-Time,21.35,1,Q1,Wednesday,0.116666667
3808,23-01-2025 01:00,Pothole,Resolved,4,Malleshwaram,139,12.98563871,77.64298276,0.16,-2,180,Broken footpath,Email,neutral,Early,13.74,1,Q1,Thursday,-0.033333333
3809,31-07-2025 03:00,Garbage,Open,3,Jayanagar,101,12.95400429,77.7124695,-0.55,7,144,Garbage not collected,Mobile App,negative,On-Time,49.55,7,Q3,Thursday,0.116666667
3810,03-12-2025 16:00,Noise,Open,13,Basavanagudi,50,12.85909739,77.51343819,-0.09,-3,138,Broken footpath,Twitter,neutral,Early,8.16,12,Q4,Wednesday,-0.05
3811,18-08-2025 22:00,Noise,Open,19,Malleshwaram,71,13.04466925,77.54316951,-0.98,-2,191,Noise from bar at night,Email,negative,Early,62.94,8,Q3,Monday,-0.033333333
3812,31-03-2025 17:00,Streetlight,Resolved,1,Marathahalli,163,13.02924653,77.57174014,0.34,13,125,Garbage not collected,Mobile App,positive,Slight Delay,45.23,3,Q1,Monday,0.216666667
3813,11-09-2025 22:00,Pothole,Open,6,BTM Layout,80,12.95220058,77.51736403,-0.34,18,177,Pothole near school,Email,negative,Slight Delay,52.12,9,Q3,Thursday,0.3
3814,18-10-2025 14:00,Water Leak,Open,3,Indiranagar,79,13.06147428,77.54961202,0.31,-5,174,Overflowing garbage,Twitter,positive,Early,18.6,10,Q4,Saturday,-0.083333333
3815,18-07-2025 22:00,Pothole,In Progress,3,BTM Layout,20,12.98368477,77.71500516,0.85,-5,195,Overflowing garbage,Call Center,positive,Early,51.0,7,Q3,Friday,-0.083333333
3816,17-11-2025 12:00,Graffiti,In Progress,16,HSR Layout,156,12.86630211,77.49159644,0.18,3,123,Broken footpath,Call Center,neutral,On-Time,21.83,11,Q4,Monday,0.05
3817,10-05-2025 07:00,Noise,In Progress,10,Whitefield,123,12.91485157,77.58312428,-0.34,17,157,Water leakage on road,Twitter,negative,Slight Delay,50.74,5,Q2,Saturday,0.283333333
3818,12-04-2025 16:00,Streetlight,In Progress,17,Yelahanka,37,12.96544321,77.54329009,-0.59,19,194,Graffiti on wall,Call Center,negative,Slight Delay,68.5,4,Q2,Saturday,0.316666667
3819,22-06-2025 07:00,Garbage,Resolved,7,Whitefield,3,12.87586231,77.47314942,-0.5,-3,149,Overflowing garbage,Mobile App,negative,Early,32.76,6,Q2,Sunday,-0.05
3820,24-10-2025 20:00,Pothole,In Progress,13,Marathahalli,93,12.9927703,77.4788376,0.97,-3,171,Broken footpath,Email,positive,Early,60.96,10,Q4,Friday,-0.05
3821,05-08-2025 17:00,Noise,Open,11,Whitefield,187,12.88014204,77.68546397,0.23,24,138,Pothole near school,Call Center,positive,Heavy Delay,53.8,8,Q3,Tuesday,0.4
3822,05-02-2025 04:00,Water Leak,In Progress,10,Koramangala,101,12.90012705,77.70569991,-0.12,12,171,Noise from bar at night,Call Center,neutral,Slight Delay,30.65,2,Q1,Wednesday,0.2
3823,19-01-2025 14:00,Streetlight,Resolved,7,Yelahanka,155,13.07349592,77.67242228,-0.54,-4,130,Broken footpath,Call Center,negative,Early,33.78,1,Q1,Sunday,-0.066666667
3824,13-06-2025 03:00,Garbage,In Progress,6,HSR Layout,32,13.0999531,77.61176872,0.55,5,182,Graffiti on wall,Twitter,positive,On-Time,46.79,6,Q2,Friday,0.083333333
3825,10-05-2025 13:00,Pothole,In Progress,1,Indiranagar,48,12.98756334,77.68179784,-0.23,3,135,Garbage not collected,Twitter,negative,On-Time,24.83,5,Q2,Saturday,0.05
3826,21-02-2025 10:00,Water Leak,Resolved,17,Jayanagar,46,13.00491215,77.49560473,-0.4,-4,138,Streetlight not working,Call Center,negative,Early,25.38,2,Q1,Friday,-0.066666667
3827,02-10-2025 11:00,Garbage,Resolved,12,BTM Layout,114,13.04935779,77.68406048,-0.56,14,195,Pothole near school,Twitter,negative,Slight Delay,59.81,10,Q4,Thursday,0.233333333
3828,10-01-2025 10:00,Graffiti,Resolved,4,Koramangala,95,13.02403487,77.57704257,-0.63,21,120,Overflowing garbage,Email,negative,Heavy Delay,73.66,1,Q1,Friday,0.35
3829,22-06-2025 15:00,Noise,Resolved,3,Indiranagar,47,12.89561664,77.67509466,-0.45,-2,122,Pothole near school,Mobile App,negative,Early,31.14,6,Q2,Sunday,-0.033333333
3830,27-10-2025 09:00,Graffiti,Resolved,6,Koramangala,40,12.95291788,77.51832482,0.25,3,153,Illegal parking,Email,positive,On-Time,26.03,10,Q4,Monday,0.05
3831,20-08-2025 14:00,Noise,Resolved,16,Marathahalli,131,12.98377913,77.69976303,-0.52,8,135,Illegal parking,Email,negative,On-Time,49.13,8,Q3,Wednesday,0.133333333
3832,08-01-2025 18:00,Water Leak,Open,13,Whitefield,116,12.939928,77.62043496,-0.88,13,114,Broken footpath,Mobile App,negative,Slight Delay,77.63,1,Q1,Wednesday,0.216666667
3833,16-04-2025 15:00,Graffiti,In Progress,9,Indiranagar,157,12.89402654,77.45220125,-0.28,10,101,Illegal parking,Mobile App,negative,Slight Delay,37.49,4,Q2,Wednesday,0.166666667
3834,22-03-2025 12:00,Noise,In Progress,11,Malleshwaram,91,13.03402834,77.60578015,0.17,20,175,Broken footpath,Email,neutral,Heavy Delay,44.68,3,Q1,Saturday,0.333333333
3835,26-03-2025 16:00,Streetlight,Resolved,20,Malleshwaram,58,12.8997116,77.54308384,-0.88,8,169,Illegal parking,Mobile App,negative,On-Time,70.73,3,Q1,Wednesday,0.133333333
3836,22-02-2025 04:00,Water Leak,Resolved,13,BTM Layout,178,12.91512148,77.46725056,-0.09,9,137,Water leakage on road,Email,neutral,On-Time,24.71,2,Q1,Saturday,0.15
3837,18-08-2025 13:00,Noise,Open,19,Whitefield,10,12.9216299,77.58419288,-0.9,12,164,Water leakage on road,Call Center,negative,Slight Delay,77.45,8,Q3,Monday,0.2
3838,31-07-2025 10:00,Pothole,Open,3,Indiranagar,61,12.89044481,77.54344105,0.54,22,149,Noise from bar at night,Twitter,positive,Heavy Delay,69.64,7,Q3,Thursday,0.366666667
3839,20-03-2025 09:00,Noise,Resolved,12,BTM Layout,111,13.06238791,77.51131705,0.74,9,189,Overflowing garbage,Mobile App,positive,On-Time,63.71,3,Q1,Thursday,0.15
3840,12-01-2025 05:00,Graffiti,Open,19,Basavanagudi,121,13.00265408,77.5547366,0.93,13,186,Illegal parking,Call Center,positive,Slight Delay,80.63,1,Q1,Sunday,0.216666667
3841,09-03-2025 22:00,Streetlight,Open,8,Jayanagar,61,13.05868703,77.50388216,0.38,24,100,Water leakage on road,Mobile App,positive,Heavy Delay,62.8,3,Q1,Sunday,0.4
3842,03-07-2025 13:00,Garbage,Resolved,14,Marathahalli,151,12.97343233,77.53994362,0.26,3,120,Overflowing garbage,Twitter,positive,On-Time,26.63,7,Q3,Thursday,0.05
3843,13-09-2025 19:00,Garbage,Resolved,9,BTM Layout,6,12.97989076,77.48460031,0.39,15,156,Graffiti on wall,Twitter,positive,Slight Delay,50.99,9,Q3,Saturday,0.25
3844,07-03-2025 14:00,Noise,Resolved,17,Basavanagudi,75,13.00403616,77.47529378,0.71,15,118,Illegal parking,Twitter,positive,Slight Delay,70.19,3,Q1,Friday,0.25
3845,12-03-2025 15:00,Garbage,Resolved,6,Whitefield,188,12.94272989,77.72300583,0.61,10,128,Illegal parking,Mobile App,positive,Slight Delay,57.29,3,Q1,Wednesday,0.166666667
3846,16-05-2025 18:00,Noise,In Progress,4,Jayanagar,115,12.97414602,77.72082974,-0.12,17,149,Illegal parking,Email,neutral,Slight Delay,37.54,5,Q2,Friday,0.283333333
3847,16-05-2025 22:00,Streetlight,In Progress,4,Marathahalli,155,12.98672878,77.69840156,0.3,24,189,Noise from bar at night,Mobile App,positive,Heavy Delay,58.0,5,Q2,Friday,0.4
3848,02-03-2025 05:00,Garbage,Resolved,19,Yelahanka,183,13.08838561,77.51909766,-0.68,11,133,Pothole near school,Mobile App,negative,Slight Delay,62.87,3,Q1,Sunday,0.183333333
3849,18-09-2025 23:00,Graffiti,Open,12,Koramangala,31,13.07072703,77.66776718,0.39,4,180,Graffiti on wall,Call Center,positive,On-Time,35.81,9,Q3,Thursday,0.066666667
3850,17-12-2025 11:00,Graffiti,Resolved,2,Yelahanka,123,12.88231146,77.62691364,0.46,-1,181,Streetlight not working,Call Center,positive,Early,33.12,12,Q4,Wednesday,-0.016666667
3851,03-01-2025 04:00,Pothole,In Progress,17,Whitefield,158,12.86032062,77.46537002,0.6,3,153,Overflowing garbage,Email,positive,On-Time,47.03,1,Q1,Friday,0.05
3852,21-08-2025 02:00,Noise,Open,15,Koramangala,67,13.02008349,77.71987573,0.64,8,131,Overflowing garbage,Twitter,positive,On-Time,56.33,8,Q3,Thursday,0.133333333
3853,12-11-2025 19:00,Garbage,In Progress,10,BTM Layout,13,12.86229967,77.74939463,-0.12,24,103,Streetlight not working,Twitter,neutral,Heavy Delay,47.2,11,Q4,Wednesday,0.4
3854,11-03-2025 10:00,Graffiti,Resolved,3,Basavanagudi,59,12.86508777,77.66261643,0.81,16,129,Graffiti on wall,Mobile App,positive,Slight Delay,77.57,3,Q1,Tuesday,0.266666667
3855,15-10-2025 13:00,Streetlight,In Progress,20,Basavanagudi,54,12.88981585,77.51945234,0.96,22,194,Water leakage on road,Twitter,positive,Heavy Delay,94.84,10,Q4,Wednesday,0.366666667
3856,27-04-2025 01:00,Streetlight,In Progress,4,Yelahanka,104,12.93792677,77.61632288,0.96,18,117,Overflowing garbage,Email,positive,Slight Delay,89.32,4,Q2,Sunday,0.3
3857,30-01-2025 23:00,Pothole,In Progress,1,Indiranagar,21,12.95874903,77.48281415,0.17,4,168,Broken footpath,Twitter,neutral,On-Time,22.61,1,Q1,Thursday,0.066666667
3858,25-12-2025 05:00,Streetlight,Open,1,Jayanagar,43,12.97984451,77.53963377,0.12,18,195,Garbage not collected,Call Center,neutral,Slight Delay,38.92,12,Q4,Thursday,0.3
3859,13-10-2025 15:00,Streetlight,In Progress,18,Indiranagar,11,13.09807205,77.66517681,-0.09,-5,128,Noise from bar at night,Twitter,neutral,Early,5.4,10,Q4,Monday,-0.083333333
3860,06-04-2025 14:00,Garbage,Open,4,Indiranagar,109,12.94630819,77.54032227,-0.4,18,111,Illegal parking,Mobile App,negative,Slight Delay,55.72,4,Q2,Sunday,0.3
3861,11-12-2025 07:00,Noise,Resolved,15,BTM Layout,67,12.91068827,77.49416177,-0.33,16,114,Streetlight not working,Call Center,negative,Slight Delay,48.77,12,Q4,Thursday,0.266666667
3862,06-07-2025 18:00,Water Leak,Resolved,10,HSR Layout,166,12.9938131,77.45224136,-0.57,14,178,Water leakage on road,Email,negative,Slight Delay,60.41,7,Q3,Sunday,0.233333333
3863,30-01-2025 02:00,Streetlight,In Progress,17,Indiranagar,95,12.90378774,77.62175432,0.91,-3,198,Broken footpath,Mobile App,positive,Early,57.36,1,Q1,Thursday,-0.05
3864,29-10-2025 19:00,Streetlight,Open,12,HSR Layout,152,13.08513586,77.74060116,0.24,10,152,Noise from bar at night,Mobile App,positive,Slight Delay,35.09,10,Q4,Wednesday,0.166666667
3865,04-09-2025 14:00,Water Leak,Resolved,20,BTM Layout,106,12.91481358,77.5952399,0.87,-1,134,Broken footpath,Call Center,positive,Early,57.72,9,Q3,Thursday,-0.016666667
